person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
30,28800,MORTGAGE,6.0,PERSONAL,C,6250,,0,0.22,N,9
28,53544,RENT,12.0,HOMEIMPROVEMENT,C,1800,,0,0.03,Y,7
27,18600,RENT,4.0,MEDICAL,B,1850,,0,0.1,N,8
31,15204,RENT,,EDUCATION,A,1875,8.49,1,0.12,N,7
29,20000,RENT,,HOMEIMPROVEMENT,F,2000,18.3,1,0.1,N,9
30,29004,OWN,6.0,HOMEIMPROVEMENT,C,6250,,0,0.22,N,8
30,21240,RENT,,MEDICAL,C,2000,14.22,0,0.09,Y,9
27,29120,OWN,0.0,VENTURE,A,4000,,0,0.14,N,7
28,30000,MORTGAGE,5.0,VENTURE,A,15000,,0,0.5,N,9
29,106800,RENT,0.0,DEBTCONSOLIDATION,A,15000,,0,0.14,N,6
28,30000,MORTGAGE,,VENTURE,A,6000,6.03,0,0.2,N,8
31,30000,MORTGAGE,,EDUCATION,B,1200,,0,0.04,N,8
33,30000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,4000,,0,0.13,Y,7
28,30000,MORTGAGE,,MEDICAL,A,4750,7.9,0,0.16,N,7
27,130000,RENT,0.0,MEDICAL,A,15000,,0,0.12,N,7
31,150000,RENT,1.0,HOMEIMPROVEMENT,B,15000,,0,0.1,N,10
33,30000,MORTGAGE,1.0,MEDICAL,A,5000,,0,0.17,N,9
30,42000,RENT,4.0,DEBTCONSOLIDATION,B,14750,,1,0.35,N,7
30,33000,RENT,2.0,VENTURE,B,2000,,0,0.06,N,8
33,57500,RENT,2.0,DEBTCONSOLIDATION,B,2000,,0,0.03,N,5
28,60000,RENT,3.0,EDUCATION,B,2000,,0,0.03,N,6
31,30000,MORTGAGE,,VENTURE,A,5000,,0,0.17,N,7
29,30000,MORTGAGE,3.0,EDUCATION,B,4000,,0,0.13,N,6
29,68500,RENT,4.0,DEBTCONSOLIDATION,A,2000,,0,0.03,N,9
30,11292,RENT,,MEDICAL,A,2100,6.76,1,0.19,N,6
29,31632,RENT,2.0,PERSONAL,B,2100,,0,0.07,N,6
27,39000,RENT,3.0,DEBTCONSOLIDATION,B,2100,,0,0.05,N,6
32,51996,RENT,6.0,MEDICAL,C,2100,,0,0.04,Y,7
28,33600,RENT,9.0,EDUCATION,C,14000,,1,0.42,Y,5
29,15000,RENT,,PERSONAL,C,2200,13.48,1,0.15,N,10
35,40000,RENT,2.0,MEDICAL,B,2200,,0,0.06,N,10
27,39500,RENT,0.0,MEDICAL,D,2200,,1,0.06,Y,8
29,30000,MORTGAGE,,HOMEIMPROVEMENT,A,5000,7.51,0,0.17,N,8
27,48000,RENT,5.0,DEBTCONSOLIDATION,B,2250,,0,0.05,N,7
34,30000,MORTGAGE,6.0,MEDICAL,B,4650,,0,0.15,N,8
31,12252,RENT,15.0,PERSONAL,C,2400,,1,0.2,Y,10
30,18000,RENT,,EDUCATION,B,2400,11.49,0,0.13,N,10
30,30000,MORTGAGE,3.0,VENTURE,A,5000,,0,0.17,N,10
27,30000,OWN,4.0,VENTURE,B,5000,,0,0.17,N,5
27,35000,RENT,2.0,VENTURE,B,2400,,0,0.07,N,9
31,39996,RENT,4.0,MEDICAL,B,2400,,0,0.06,N,9
29,45000,RENT,5.0,MEDICAL,C,2400,,0,0.05,N,6
34,50000,RENT,0.0,VENTURE,A,2400,,0,0.05,N,9
27,77700,RENT,5.0,MEDICAL,C,2400,,0,0.03,Y,5
35,10800,RENT,,EDUCATION,D,2500,14.84,1,0.23,N,5
29,30108,MORTGAGE,,EDUCATION,A,1400,8.9,1,0.05,N,9
29,30156,OWN,,VENTURE,A,7000,6.99,0,0.23,N,10
30,32040,RENT,,EDUCATION,C,13275,,1,0.41,N,5
34,40000,RENT,2.0,VENTURE,C,13200,,1,0.33,Y,6
32,31000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,13000,,1,0.42,N,8
27,25800,RENT,11.0,EDUCATION,C,2500,,0,0.1,Y,5
34,31500,MORTGAGE,16.0,PERSONAL,B,6000,,0,0.19,N,8
28,32000,MORTGAGE,,HOMEIMPROVEMENT,D,8575,17.58,1,0.27,N,7
30,57000,RENT,1.0,MEDICAL,C,2500,,0,0.04,N,9
31,61200,RENT,,MEDICAL,A,2500,6.62,0,0.04,N,10
32,119004,RENT,0.0,HOMEIMPROVEMENT,A,2500,,0,0.02,N,10
27,32000,OTHER,10.0,EDUCATION,C,15000,,1,0.47,N,7
28,10000,RENT,12.0,EDUCATION,B,3000,,1,0.3,N,8
35,14400,RENT,1.0,HOMEIMPROVEMENT,B,3000,,1,0.21,N,7
29,32400,MORTGAGE,2.0,MEDICAL,B,10625,,0,0.33,N,5
30,32400,MORTGAGE,13.0,VENTURE,B,6500,,0,0.2,N,5
28,32400,MORTGAGE,,PERSONAL,B,2500,8.88,1,0.08,N,8
30,32400,OWN,,EDUCATION,B,3000,10.62,0,0.09,N,9
32,18072,RENT,,DEBTCONSOLIDATION,A,3000,6.03,1,0.17,N,7
28,20000,RENT,3.0,VENTURE,C,3000,,0,0.15,Y,6
31,32904,MORTGAGE,15.0,VENTURE,C,3000,,0,0.09,N,5
34,22668,RENT,,VENTURE,B,3000,,0,0.13,N,5
29,31200,RENT,0.0,PERSONAL,C,3000,,0,0.1,Y,6
31,31400,RENT,7.0,PERSONAL,C,3000,,1,0.1,N,10
27,35000,RENT,0.0,DEBTCONSOLIDATION,B,3000,,0,0.09,N,8
29,30000,RENT,3.0,DEBTCONSOLIDATION,C,3000,,1,0.1,Y,6
30,38400,RENT,,DEBTCONSOLIDATION,C,3000,12.99,0,0.08,N,9
27,33600,RENT,,MEDICAL,D,3000,16.89,1,0.09,N,8
33,33600,MORTGAGE,,PERSONAL,C,2500,14.65,0,0.07,N,8
27,33600,MORTGAGE,,MEDICAL,A,8000,,0,0.24,N,10
27,33600,MORTGAGE,,HOMEIMPROVEMENT,A,6400,7.14,0,0.19,N,10
31,48605,RENT,0.0,VENTURE,B,12000,,0,0.25,N,10
27,33975,MORTGAGE,,DEBTCONSOLIDATION,B,10000,9.25,0,0.29,N,7
33,33996,MORTGAGE,4.0,PERSONAL,A,10000,,0,0.29,N,10
28,52000,RENT,12.0,EDUCATION,B,12000,,0,0.23,N,8
29,53000,RENT,6.0,DEBTCONSOLIDATION,C,12000,,0,0.23,N,8
27,55000,RENT,4.0,PERSONAL,C,12000,,0,0.22,N,6
27,56000,RENT,3.0,MEDICAL,A,12000,,0,0.21,N,8
27,34400,MORTGAGE,,VENTURE,C,7500,,0,0.22,Y,9
28,51200,RENT,12.0,DEBTCONSOLIDATION,B,12000,,1,0.23,N,7
30,58800,RENT,0.0,DEBTCONSOLIDATION,A,12000,,0,0.2,N,10
28,49000,RENT,0.0,DEBTCONSOLIDATION,F,3000,,1,0.06,Y,5
28,53100,RENT,4.0,MEDICAL,D,3000,,1,0.06,N,9
28,35000,OWN,2.0,VENTURE,B,15000,,0,0.43,N,7
31,63372,RENT,7.0,PERSONAL,B,3000,,0,0.05,N,7
29,35000,OWN,,HOMEIMPROVEMENT,A,8300,7.9,0,0.24,N,7
29,76000,RENT,2.0,DEBTCONSOLIDATION,A,3000,,0,0.04,N,5
33,93000,RENT,1.0,DEBTCONSOLIDATION,A,3000,,0,0.03,N,7
33,35000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,,0,0.17,N,9
32,105000,RENT,3.0,HOMEIMPROVEMENT,C,3000,,0,0.03,N,10
32,105000,RENT,15.0,DEBTCONSOLIDATION,B,3000,,0,0.03,N,5
35,35000,MORTGAGE,,EDUCATION,B,4000,9.63,0,0.11,N,8
32,90000,RENT,0.0,VENTURE,C,3025,,0,0.03,Y,5
31,35000,MORTGAGE,13.0,MEDICAL,A,2000,,0,0.06,N,6
32,12000,RENT,2.0,MEDICAL,B,3200,,1,0.27,N,7
30,35000,MORTGAGE,,DEBTCONSOLIDATION,B,22750,10.62,0,0.65,N,10
29,56000,RENT,0.0,PERSONAL,B,3200,,0,0.06,N,7
28,29000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5600,,1,0.19,N,5
27,20000,RENT,4.0,VENTURE,C,3250,,1,0.16,N,5
28,57600,RENT,1.0,PERSONAL,B,3300,,0,0.06,N,8
32,32004,RENT,1.0,VENTURE,D,3400,,1,0.11,Y,5
34,35184,MORTGAGE,,PERSONAL,B,5000,10.74,0,0.14,N,7
28,35328,MORTGAGE,12.0,DEBTCONSOLIDATION,A,13000,,0,0.37,N,9
28,35376,MORTGAGE,,PERSONAL,A,1500,8.49,0,0.04,N,10
32,24000,RENT,,MEDICAL,B,3500,11.86,0,0.15,N,10
30,25000,RENT,,PERSONAL,B,3500,11.11,0,0.14,N,5
30,36000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,6000,,0,0.17,N,6
34,36000,OWN,,VENTURE,A,1200,5.42,0,0.03,N,8
32,50000,RENT,3.0,PERSONAL,A,3500,,0,0.07,N,6
31,36000,MORTGAGE,,EDUCATION,B,1000,10.59,0,0.03,N,9
28,60000,RENT,0.0,HOMEIMPROVEMENT,C,3500,,0,0.06,Y,10
32,59000,RENT,6.0,EDUCATION,B,3500,,1,0.06,N,9
27,36000,MORTGAGE,,DEBTCONSOLIDATION,A,6000,7.29,0,0.17,N,10
27,36000,MORTGAGE,5.0,PERSONAL,A,5000,,0,0.14,N,10
28,36000,OWN,,MEDICAL,C,15250,12.98,0,0.42,Y,10
29,36000,MORTGAGE,2.0,PERSONAL,D,20000,,0,0.56,N,6
27,36200,RENT,2.0,DEBTCONSOLIDATION,B,3600,,0,0.1,N,10
28,36000,MORTGAGE,,VENTURE,D,6000,15.21,0,0.17,N,7
27,39000,RENT,3.0,PERSONAL,B,11000,,0,0.28,N,7
27,49000,RENT,0.0,MEDICAL,B,11000,,0,0.22,N,10
31,55000,RENT,6.0,VENTURE,D,11000,,0,0.2,Y,9
30,62304,RENT,3.0,EDUCATION,D,11000,,0,0.18,N,9
35,82863,RENT,14.0,VENTURE,A,11000,,0,0.13,N,6
27,104000,RENT,8.0,DEBTCONSOLIDATION,B,11000,,0,0.11,N,8
33,36500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8500,,0,0.23,N,6
28,135000,RENT,8.0,MEDICAL,B,10800,,0,0.08,N,7
35,39000,RENT,5.0,PERSONAL,B,10625,,0,0.27,N,9
33,35000,RENT,12.0,MEDICAL,A,10550,,0,0.3,N,10
29,20688,RENT,,PERSONAL,A,10400,8.49,1,0.5,N,9
28,50000,RENT,4.0,EDUCATION,C,10225,,0,0.2,Y,7
29,30000,RENT,,VENTURE,E,10200,17.99,1,0.34,Y,10
34,37500,MORTGAGE,14.0,MEDICAL,B,12000,,0,0.32,N,7
34,31800,MORTGAGE,,PERSONAL,A,1700,,1,0.05,N,9
33,102000,RENT,2.0,MEDICAL,D,3600,,1,0.03,Y,6
35,62217,RENT,15.0,EDUCATION,A,3700,,0,0.06,N,8
27,70000,RENT,4.0,HOMEIMPROVEMENT,B,3700,,1,0.05,N,5
30,38000,OWN,14.0,MEDICAL,B,12600,,0,0.33,N,8
28,38000,MORTGAGE,6.0,VENTURE,B,10200,,0,0.27,N,10
27,38000,OWN,,MEDICAL,A,6500,5.42,0,0.17,N,6
31,37584,RENT,0.0,EDUCATION,B,3900,,0,0.1,N,8
28,18000,RENT,,VENTURE,B,4000,11.12,1,0.22,N,8
29,38000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,2450,,0,0.06,Y,6
32,22800,RENT,1.0,DEBTCONSOLIDATION,B,4000,,0,0.18,N,8
30,38220,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9775,,0,0.26,N,10
32,27500,RENT,,HOMEIMPROVEMENT,B,4000,10.62,1,0.15,N,7
29,38400,OWN,4.0,VENTURE,B,10000,,0,0.26,N,8
31,38400,OWN,,EDUCATION,D,11000,,0,0.29,Y,8
35,38400,MORTGAGE,0.0,EDUCATION,A,5000,,0,0.13,N,9
34,38400,MORTGAGE,,EDUCATION,B,6500,9.25,0,0.17,N,10
28,38400,MORTGAGE,0.0,MEDICAL,A,10000,,0,0.26,N,6
31,38970,MORTGAGE,,MEDICAL,C,5750,12.68,0,0.15,Y,7
27,36000,RENT,1.0,MEDICAL,C,4000,,0,0.11,N,10
29,39996,RENT,0.0,PERSONAL,C,4000,,0,0.1,N,9
33,40000,RENT,4.0,VENTURE,B,4000,,0,0.1,N,7
31,40860,RENT,0.0,VENTURE,A,4000,,0,0.1,N,7
30,48000,RENT,7.0,PERSONAL,A,4000,,0,0.08,N,5
28,48000,RENT,2.0,DEBTCONSOLIDATION,A,4000,,0,0.08,N,7
28,33996,MORTGAGE,5.0,PERSONAL,A,12000,,1,0.35,N,8
29,33996,OTHER,0.0,DEBTCONSOLIDATION,E,9000,,1,0.26,Y,9
33,57700,RENT,17.0,HOMEIMPROVEMENT,C,4000,,1,0.07,Y,7
29,100000,RENT,7.0,HOMEIMPROVEMENT,B,4000,,0,0.04,N,7
30,34000,MORTGAGE,8.0,PERSONAL,A,12000,,1,0.35,N,10
31,26400,RENT,7.0,PERSONAL,B,4200,,0,0.16,N,9
31,40000,OWN,2.0,EDUCATION,B,2200,,0,0.06,N,7
29,70000,RENT,2.0,PERSONAL,A,4350,,0,0.06,N,8
35,130000,RENT,6.0,VENTURE,B,4375,,0,0.03,N,7
32,52256,RENT,13.0,PERSONAL,B,4400,,0,0.08,N,5
28,40000,MORTGAGE,2.0,VENTURE,B,5000,,0,0.13,N,10
34,33000,RENT,5.0,DEBTCONSOLIDATION,A,4500,,0,0.14,N,9
29,41700,RENT,0.0,EDUCATION,A,4500,,0,0.11,N,6
30,51372,RENT,,HOMEIMPROVEMENT,A,4500,6.39,0,0.09,N,7
28,54000,RENT,0.0,EDUCATION,C,4500,,1,0.08,Y,8
27,34000,RENT,9.0,PERSONAL,D,4600,,0,0.14,Y,6
33,40000,MORTGAGE,4.0,PERSONAL,A,12000,,0,0.3,N,5
33,14076,RENT,,EDUCATION,A,4800,6.76,1,0.34,N,8
28,19200,RENT,4.0,VENTURE,C,4800,,1,0.25,N,6
28,20000,RENT,2.0,MEDICAL,A,4800,,0,0.24,N,8
27,20400,RENT,,DEBTCONSOLIDATION,A,4800,,0,0.24,N,6
27,27180,RENT,,MEDICAL,A,4800,7.14,0,0.18,N,10
27,40000,OTHER,0.0,MEDICAL,A,1200,,0,0.03,N,8
31,30000,RENT,,MEDICAL,B,4800,12.42,0,0.16,N,8
27,40250,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5600,,0,0.14,N,7
27,40000,RENT,0.0,DEBTCONSOLIDATION,A,4800,,0,0.12,N,8
27,40700,MORTGAGE,8.0,EDUCATION,D,20400,,0,0.5,N,8
33,40800,MORTGAGE,,DEBTCONSOLIDATION,A,15000,7.51,0,0.37,N,5
28,40800,MORTGAGE,,DEBTCONSOLIDATION,A,5000,6.76,0,0.12,N,10
34,50000,RENT,8.0,EDUCATION,B,4800,,0,0.1,N,10
34,57000,RENT,7.0,DEBTCONSOLIDATION,C,4800,,1,0.08,Y,10
29,64744,RENT,13.0,EDUCATION,B,4800,,0,0.07,N,6
33,41000,MORTGAGE,6.0,MEDICAL,A,9000,,0,0.22,N,9
31,41004,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4000,,0,0.1,N,5
31,41053,MORTGAGE,1.0,PERSONAL,A,12000,,0,0.29,N,7
31,100000,RENT,5.0,VENTURE,A,10000,,0,0.1,N,8
32,41400,OWN,,PERSONAL,A,10500,6.62,0,0.25,N,9
28,42000,MORTGAGE,12.0,VENTURE,A,7300,,0,0.17,N,9
33,42000,OWN,,VENTURE,B,5000,10.59,0,0.12,N,6
32,25000,RENT,,HOMEIMPROVEMENT,C,9800,12.23,1,0.39,Y,8
30,42000,OWN,,PERSONAL,C,4000,15.23,0,0.1,Y,9
28,21600,RENT,4.0,VENTURE,D,9750,,1,0.45,N,10
29,64000,RENT,13.0,PERSONAL,C,4900,,0,0.08,Y,10
29,27919,RENT,,VENTURE,B,5000,,0,0.18,N,10
32,42000,MORTGAGE,,PERSONAL,A,1225,5.79,0,0.03,N,10
34,29152,RENT,,VENTURE,B,5000,10.36,0,0.17,N,7
29,32400,RENT,,MEDICAL,A,5000,8.9,0,0.15,N,8
27,32400,RENT,7.0,MEDICAL,C,5000,,0,0.15,N,6
32,32496,RENT,4.0,EDUCATION,D,5000,,0,0.15,N,6
29,35000,RENT,1.0,MEDICAL,A,5000,,0,0.14,N,9
35,36000,RENT,,MEDICAL,B,5000,9.91,0,0.14,N,5
29,36000,RENT,0.0,MEDICAL,C,5000,,0,0.14,Y,5
29,42000,MORTGAGE,0.0,VENTURE,A,7500,,0,0.18,N,9
28,36000,MORTGAGE,5.0,MEDICAL,E,15450,,1,0.43,N,8
29,32000,RENT,1.0,HOMEIMPROVEMENT,D,5000,,1,0.16,N,10
28,38400,RENT,3.0,EDUCATION,C,5000,,0,0.13,N,5
28,34000,RENT,,PERSONAL,A,5000,7.9,1,0.15,N,5
34,42000,RENT,17.0,VENTURE,B,5000,,0,0.12,N,5
30,42000,RENT,2.0,MEDICAL,B,5000,,0,0.12,N,7
29,42000,RENT,1.0,PERSONAL,A,5000,,0,0.12,N,6
30,46044,RENT,4.0,MEDICAL,B,5000,,0,0.11,N,9
27,43500,MORTGAGE,0.0,MEDICAL,B,1200,,0,0.03,N,5
29,43958,MORTGAGE,3.0,VENTURE,A,7000,,0,0.16,N,8
28,54989,RENT,1.0,HOMEIMPROVEMENT,B,9000,,1,0.16,N,8
29,62000,RENT,13.0,EDUCATION,C,9000,,0,0.15,N,9
33,44000,MORTGAGE,5.0,PERSONAL,B,5500,,0,0.13,N,9
29,64000,RENT,3.0,DEBTCONSOLIDATION,D,9000,,1,0.14,Y,6
28,84800,RENT,4.0,DEBTCONSOLIDATION,B,9000,,0,0.11,N,7
33,44136,MORTGAGE,2.0,EDUCATION,A,5000,,0,0.11,N,8
27,112440,RENT,9.0,DEBTCONSOLIDATION,A,9000,,0,0.08,N,7
29,44400,MORTGAGE,,PERSONAL,A,5000,,0,0.11,N,7
32,49500,RENT,2.0,MEDICAL,B,8900,,0,0.18,N,7
33,44500,OWN,6.0,EDUCATION,B,20000,,0,0.45,N,6
32,45000,MORTGAGE,,PERSONAL,B,7200,12.69,0,0.16,N,9
28,51996,RENT,1.0,PERSONAL,C,5000,,0,0.1,N,6
28,45000,MORTGAGE,0.0,VENTURE,B,3675,,0,0.08,N,6
27,23000,RENT,0.0,VENTURE,A,8500,,1,0.37,N,7
33,25000,RENT,,DEBTCONSOLIDATION,C,8500,13.43,1,0.34,N,6
28,27050,RENT,,VENTURE,C,8500,15.96,1,0.31,Y,10
30,57600,RENT,5.0,PERSONAL,A,8500,,0,0.15,N,5
28,45000,MORTGAGE,0.0,EDUCATION,A,3600,,0,0.08,N,8
28,76000,RENT,2.0,MEDICAL,B,8500,,0,0.11,N,5
32,32423,RENT,10.0,HOMEIMPROVEMENT,B,8475,,1,0.26,N,6
31,54996,RENT,6.0,PERSONAL,A,5000,,0,0.09,N,10
27,57500,RENT,0.0,MEDICAL,A,5000,,0,0.09,N,6
30,60000,RENT,8.0,MEDICAL,A,5000,,0,0.08,N,8
30,60000,RENT,1.0,DEBTCONSOLIDATION,B,5000,,0,0.08,N,7
27,62000,RENT,7.0,DEBTCONSOLIDATION,A,5000,,0,0.08,N,5
28,45000,OWN,,MEDICAL,B,15000,9.88,0,0.33,N,6
35,45000,MORTGAGE,2.0,VENTURE,A,1000,,0,0.02,N,10
27,45000,MORTGAGE,1.0,VENTURE,A,4000,,0,0.09,N,7
29,39000,MORTGAGE,13.0,PERSONAL,D,10000,,1,0.26,N,5
29,70000,RENT,4.0,EDUCATION,E,5000,,0,0.07,N,6
34,80000,RENT,4.0,VENTURE,A,5000,,0,0.06,N,9
32,80000,RENT,0.0,DEBTCONSOLIDATION,C,5000,,0,0.06,N,6
27,45336,MORTGAGE,12.0,MEDICAL,B,4800,,0,0.11,N,8
29,67027,RENT,,MEDICAL,A,5000,7.51,1,0.06,N,10
28,45500,OWN,1.0,MEDICAL,A,8400,,0,0.18,N,5
31,86000,RENT,2.0,DEBTCONSOLIDATION,A,5000,,0,0.06,N,8
29,45600,MORTGAGE,3.0,EDUCATION,C,4750,,0,0.1,N,9
28,45600,MORTGAGE,,VENTURE,C,2500,13.35,0,0.05,N,9
30,92001,RENT,3.0,VENTURE,A,5000,,0,0.05,N,6
27,45760,OWN,6.0,MEDICAL,B,14000,,0,0.31,N,6
27,45760,MORTGAGE,0.0,PERSONAL,A,9300,,0,0.2,N,10
32,100000,RENT,3.0,HOMEIMPROVEMENT,C,5000,,0,0.05,N,6
30,46000,MORTGAGE,1.0,EDUCATION,C,12000,,0,0.26,Y,9
35,200000,RENT,7.0,VENTURE,B,5000,,0,0.03,N,10
34,46000,MORTGAGE,18.0,DEBTCONSOLIDATION,B,6700,,0,0.15,N,10
27,46000,OWN,,VENTURE,A,8000,,0,0.17,N,9
27,20160,RENT,4.0,DEBTCONSOLIDATION,A,5300,,0,0.26,N,6
34,46500,MORTGAGE,18.0,EDUCATION,D,8500,,0,0.18,N,9
28,46551,MORTGAGE,12.0,VENTURE,A,5000,,0,0.11,N,7
27,46576,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4800,,0,0.1,N,10
31,46700,MORTGAGE,5.0,MEDICAL,B,7200,,0,0.15,N,6
33,46709,MORTGAGE,,EDUCATION,B,6200,10.99,0,0.13,N,8
32,21600,RENT,,DEBTCONSOLIDATION,C,5500,14.72,0,0.25,Y,7
31,46800,MORTGAGE,14.0,PERSONAL,B,5500,,0,0.12,N,10
28,46858,MORTGAGE,,PERSONAL,B,3600,9.91,0,0.08,N,10
31,30000,RENT,,DEBTCONSOLIDATION,B,5500,8.88,0,0.18,N,9
29,34000,RENT,4.0,MEDICAL,B,5500,,0,0.16,N,5
32,11688,RENT,,PERSONAL,C,5600,13.48,1,0.48,Y,10
27,47400,MORTGAGE,,HOMEIMPROVEMENT,A,13500,6.17,0,0.28,N,9
27,30000,RENT,8.0,MEDICAL,A,5600,,0,0.19,N,6
33,48000,OWN,2.0,HOMEIMPROVEMENT,A,4750,,0,0.1,N,8
28,48000,MORTGAGE,,DEBTCONSOLIDATION,C,5000,14.65,0,0.1,Y,7
28,48000,OWN,,PERSONAL,D,8000,16.77,0,0.17,Y,9
30,48000,MORTGAGE,13.0,VENTURE,A,10950,,0,0.23,N,9
28,42000,MORTGAGE,,DEBTCONSOLIDATION,D,7600,16.29,1,0.18,N,7
31,109440,RENT,9.0,DEBTCONSOLIDATION,D,5600,,1,0.05,N,10
31,26988,RENT,,VENTURE,A,5800,6.62,0,0.21,N,9
27,38000,RENT,1.0,MEDICAL,C,5850,,0,0.15,N,5
35,42000,MORTGAGE,,EDUCATION,C,5000,14.17,1,0.12,N,8
34,18000,RENT,0.0,VENTURE,B,6000,,1,0.33,N,7
28,42000,MORTGAGE,,MEDICAL,B,4000,9.25,1,0.1,N,10
33,19200,RENT,,PERSONAL,B,6000,10.65,1,0.31,N,6
30,20000,RENT,1.0,EDUCATION,B,6000,,0,0.3,N,9
29,48000,MORTGAGE,13.0,PERSONAL,B,20000,,0,0.42,N,9
28,23000,RENT,,MEDICAL,B,6000,8.88,0,0.26,N,5
30,24000,RENT,,PERSONAL,A,6000,5.42,0,0.25,N,8
33,48000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6000,,0,0.13,N,10
32,25200,RENT,,MEDICAL,D,6000,16.49,1,0.24,Y,5
27,48000,OWN,2.0,VENTURE,C,14000,,0,0.29,N,8
33,27120,RENT,,DEBTCONSOLIDATION,C,6000,13.49,1,0.22,N,8
32,27840,RENT,3.0,PERSONAL,E,6000,,0,0.22,Y,5
30,48000,MORTGAGE,12.0,PERSONAL,A,15000,,0,0.31,N,9
33,48000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,5000,,0,0.1,N,10
30,48500,MORTGAGE,5.0,MEDICAL,A,9350,,0,0.19,N,7
30,32000,RENT,0.0,MEDICAL,B,6000,,0,0.19,N,9
28,32000,RENT,0.0,PERSONAL,B,6000,,0,0.19,N,5
33,33500,RENT,0.0,EDUCATION,A,6000,,0,0.18,N,9
32,35000,RENT,2.0,VENTURE,B,6000,,0,0.17,N,9
29,49000,OWN,,PERSONAL,A,4400,6.62,0,0.09,N,9
32,49000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,8275,,0,0.17,N,6
30,49200,MORTGAGE,13.0,HOMEIMPROVEMENT,A,9250,,0,0.19,N,8
27,49272,MORTGAGE,5.0,MEDICAL,B,3250,,0,0.07,N,6
30,38004,RENT,4.0,VENTURE,B,6000,,0,0.16,N,10
30,43800,MORTGAGE,,DEBTCONSOLIDATION,D,13200,16.29,1,0.3,N,9
27,40000,RENT,2.0,PERSONAL,B,6000,,0,0.15,N,9
28,50000,MORTGAGE,0.0,PERSONAL,A,9000,,0,0.18,N,7
35,40000,RENT,1.0,MEDICAL,B,6000,,0,0.15,N,7
27,50000,OWN,5.0,PERSONAL,A,5275,,0,0.11,N,5
34,36000,RENT,0.0,VENTURE,D,6000,,1,0.17,N,10
30,50000,MORTGAGE,3.0,PERSONAL,C,6000,,0,0.12,Y,7
32,50000,OWN,,EDUCATION,A,10000,6.03,0,0.2,N,9
34,50000,OWN,,EDUCATION,A,10000,6.03,0,0.2,N,5
34,50000,OWN,2.0,PERSONAL,B,12000,,0,0.24,N,9
28,50000,MORTGAGE,,EDUCATION,A,15000,6.99,0,0.3,N,10
27,50000,OWN,,HOMEIMPROVEMENT,D,7800,15.99,0,0.16,N,10
33,50000,OWN,5.0,EDUCATION,A,8300,,0,0.17,N,7
27,50000,OWN,,PERSONAL,B,5125,9.99,0,0.1,N,10
28,50000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,8450,,0,0.17,N,9
29,50000,MORTGAGE,2.0,MEDICAL,A,5000,,0,0.1,N,6
30,50000,OWN,,VENTURE,A,8000,5.79,0,0.16,N,8
27,50000,MORTGAGE,0.0,PERSONAL,A,4000,,0,0.08,N,9
30,50000,MORTGAGE,11.0,MEDICAL,B,10000,,0,0.2,N,6
30,50000,MORTGAGE,14.0,MEDICAL,C,1000,,0,0.02,N,6
29,55000,RENT,13.0,DEBTCONSOLIDATION,B,6000,,0,0.11,N,9
34,50000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,5000,,0,0.1,N,10
32,62000,RENT,6.0,MEDICAL,B,6000,,0,0.1,N,5
28,50000,MORTGAGE,3.0,PERSONAL,A,3000,,0,0.06,N,10
27,20000,RENT,,MEDICAL,D,7000,,1,0.35,N,5
30,50000,MORTGAGE,3.0,PERSONAL,B,5000,,0,0.1,N,5
31,57000,RENT,15.0,EDUCATION,B,6000,,1,0.11,N,8
30,63000,RENT,2.0,HOMEIMPROVEMENT,A,6000,,0,0.1,N,7
33,63550,RENT,6.0,MEDICAL,A,6000,,0,0.09,N,8
30,63552,RENT,,MEDICAL,B,6000,11.49,0,0.09,N,7
31,66000,RENT,0.0,EDUCATION,A,6000,,0,0.09,N,5
27,66000,RENT,11.0,DEBTCONSOLIDATION,D,6000,,1,0.09,N,8
30,50000,MORTGAGE,0.0,VENTURE,C,10000,,0,0.2,N,9
34,76000,RENT,4.0,MEDICAL,B,6000,,0,0.08,N,10
32,80000,RENT,16.0,PERSONAL,C,6000,,0,0.07,Y,6
27,85000,RENT,11.0,PERSONAL,B,6000,,0,0.07,N,7
28,44340,MORTGAGE,,PERSONAL,A,2600,7.14,1,0.06,N,6
28,50400,MORTGAGE,4.0,VENTURE,A,12000,,0,0.24,N,8
